id,level,description
C.14.12-6,Classe,"Confecção de peças do vestuário, exceto roupas íntimas"
C.14.12-6/01,Subclasse,"Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida"
C.14.12-6/02,Subclasse,"Confecção, sob medida, de peças do vestuário, exceto roupas íntimas"
C.14.12-6/03,Subclasse,"Facção de peças do vestuário, exceto roupas íntimas"
C.14.13-4,Classe,"Confecção de roupas profissionais"
C.14.13-4/01,Subclasse,"Confecção de roupas profissionais, exceto sob medida"
C.14.13-4/02,Subclasse,"Confecção, sob medida, de roupas profissionais"
C.14.13-4/03,Subclasse,"Facção de roupas profissionais"
C.14.14-2,Classe,"Fabricação de acessórios do vestuário, exceto para segurança e proteção"
C.14.14-2/00,Subclasse,"Fabricação de acessórios do vestuário, exceto para segurança e proteção"
C.14.2,Grupo,"Fabricação de artigos de malharia e tricotagem"
C.14.21-5,Classe,"Fabricação de meias"
C.14.21-5/00,Subclasse,"Fabricação de meias"
C.14.22-3,Classe,"Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias"
C.14.22-3/00,Subclasse,"Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias"
C.15,Divisão,"Preparação de Couros e Fabricação de Artefatos de Couro, Artigos Para Viagem e Calçados"
C.15.1,Grupo,"Curtimento e outras preparações de couro"
C.15.10-6,Classe,"Curtimento e outras preparações de couro"
C.15.10-6/00,Subclasse,"Curtimento e outras preparações de couro"
C.15.2,Grupo,"Fabricação de artigos para viagem e de artefatos diversos de couro"
C.15.21-1,Classe,"Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material"
C.15.21-1/00,Subclasse,"Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material"
C.15.29-7,Classe,"Fabricação de artefatos de couro não especificados anteriormente"
C.15.29-7/00,Subclasse,"Fabricação de artefatos de couro não especificados anteriormente"
C.15.3,Grupo,"Fabricação de calçados"
C.15.31-9,Classe,"Fabricação de calçados de couro"
C.15.31-9/01,Subclasse,"Fabricação de calçados de couro"
C.15.31-9/02,Subclasse,"Acabamento de calçados de couro sob contrato"
C.15.32-7,Classe,"Fabricação de tênis de qualquer material"
C.15.32-7/00,Subclasse,"Fabricação de tênis de qualquer material"
C.15.33-5,Classe,"Fabricação de calçados de material sintético"
C.15.33-5/00,Subclasse,"Fabricação de calçados de material sintético"
C.15.39-4,Classe,"Fabricação de calçados de materiais não especificados anteriormente"
C.15.39-4/00,Subclasse,"Fabricação de calçados de materiais não especificados anteriormente"
C.15.4,Grupo,"Fabricação de partes para calçados, de qualquer material"
C.15.40-8,Classe,"Fabricação de partes para calçados, de qualquer material"
C.15.40-8/00,Subclasse,"Fabricação de partes para calçados, de qualquer material"
C.16,Divisão,"Fabricação de Produtos de Madeira"
C.16.1,Grupo,"Desdobramento de madeira"
C.16.10-2,Classe,"Desdobramento de madeira"
C.16.10-2/01,Subclasse,"Serrarias com desdobramento de madeira"
C.16.10-2/02,Subclasse,"Serrarias sem desdobramento de madeira"
C.16.2,Grupo,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis"
C.16.21-8,Classe,"Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada"
C.16.21-8/00,Subclasse,"Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada"
C.16.22-6,Classe,"Fabricação de estruturas de madeira e de artigos de carpintaria para construção"
C.16.22-6/01,Subclasse,"Fabricação de casas de madeira pré-fabricadas"
C.16.22-6/02,Subclasse,"Fabricação de esquadrias de madeira e de peças de madeira para instalações industriais e comerciais"
C.16.22-6/99,Subclasse,"Fabricação de outros artigos de carpintaria para construção"
C.16.23-4,Classe,"Fabricação de artefatos de tanoaria e de embalagens de madeira"
C.16.23-4/00,Subclasse,"Fabricação de artefatos de tanoaria e de embalagens de madeira"
C.16.29-3,Classe,"Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto móveis"
C.16.29-3/01,Subclasse,"Fabricação de artefatos diversos de madeira, exceto móveis"
C.16.29-3/02,Subclasse,"Fabricação de artefatos diversos de cortiça, bambu, palha, vime e outros materiais trançados, exceto móveis"
C.17,Divisão,"Fabricação de Celulose, Papel e Produtos de Papel"
C.17.1,Grupo,"Fabricação de celulose e outras pastas para a fabricação de papel"
C.17.10-9,Classe,"Fabricação de celulose e outras pastas para a fabricação de papel"
C.17.10-9/00,Subclasse,"Fabricação de celulose e outras pastas para a fabricação de papel"
C.17.2,Grupo,"Fabricação de papel, cartolina e papel-cartão"
C.17.21-4,Classe,"Fabricação de papel"
C.17.21-4/00,Subclasse,"Fabricação de papel"
C.17.22-2,Classe,"Fabricação de cartolina e papel-cartão"
C.17.22-2/00,Subclasse,"Fabricação de cartolina e papel-cartão"
C.17.3,Grupo,"Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado"
C.17.31-1,Classe,"Fabricação de embalagens de papel"
C.17.31-1/00,Subclasse,"Fabricação de embalagens de papel"
C.17.32-0,Classe,"Fabricação de embalagens de cartolina e papel-cartão"
C.17.32-0/00,Subclasse,"Fabricação de embalagens de cartolina e papel-cartão"
C.17.33-8,Classe,"Fabricação de chapas e de embalagens de papelão ondulado"
C.17.33-8/00,Subclasse,"Fabricação de chapas e de embalagens de papelão ondulado"
C.17.4,Grupo,"Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado"
C.17.41-9,Classe,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório"
C.17.41-9/01,Subclasse,"Fabricação de formulários contínuos"
C.17.41-9/02,Subclasse,"Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório"
C.17.42-7,Classe,"Fabricação de produtos de papel para usos doméstico e higiênico-sanitário"
C.17.42-7/01,Subclasse,"Fabricação de fraldas descartáveis"
C.17.42-7/02,Subclasse,"Fabricação de absorventes higiênicos"
C.17.42-7/99,Subclasse,"Fabricação de produtos de papel para uso doméstico e higiênico-sanitário não especificados anteriormente"
C.17.49-4,Classe,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente"
C.17.49-4/00,Subclasse,"Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente"
C.18,Divisão,"Impressão e Reprodução de Gravações"
C.18.1,Grupo,"Atividade de impressão"
C.18.11-3,Classe,"Impressão de jornais, livros, revistas e outras publicações periódicas"
C.18.11-3/01,Subclasse,"Impressão de jornais"
C.18.11-3/02,Subclasse,"Impressão de livros, revistas e outras publicações periódicas"
C.18.12-1,Classe,"Impressão de material de segurança"
C.18.12-1/00,Subclasse,"Impressão de material de segurança"
C.18.13-0,Classe,"Impressão de materiais para outros usos"
C.18.13-0/01,Subclasse,"Impressão de material para uso publicitário"
C.18.13-0/99,Subclasse,"Impressão de material para outros usos"
C.18.2,Grupo,"Serviços de pré-impressão e acabamentos gráficos"
C.18.21-1,Classe,"Serviços de pré-impressão"
C.18.21-1/00,Subclasse,"Serviços de pré-impressão"
C.18.22-9,Classe,"Serviços de acabamentos gráficos"
C.18.22-9/01,Subclasse,"Serviços de encadernação e plastificação"
C.18.22-9/99,Subclasse,"Serviços de acabamentos gráficos, exceto encadernação e plastificação"
C.18.3,Grupo,"Reprodução de materiais gravados em qualquer suporte"
C.18.30-0,Classe,"Reprodução de materiais gravados em qualquer suporte"
C.18.30-0/01,Subclasse,"Reprodução de som em qualquer suporte"
C.18.30-0/02,Subclasse,"Reprodução de vídeo em qualquer suporte"
C.18.30-0/03,Subclasse,"Reprodução de software em qualquer suporte"
C.19,Divisão,"Fabricação de Coque, de Produtos Derivados Do Petróleo e de Biocombustíveis"
C.19.1,Grupo,"Coquerias"
C.19.10-1,Classe,"Coquerias"
C.19.10-1/00,Subclasse,"Coquerias"
C.19.2,Grupo,"Fabricação de produtos derivados do petróleo"
C.19.21-7,Classe,"Fabricação de produtos do refino de petróleo"
C.19.21-7/00,Subclasse,"Fabricação de produtos do refino de petróleo"
C.19.22-5,Classe,"Fabricação de produtos derivados do petróleo, exceto produtos do refino"
C.19.22-5/01,Subclasse,"Formulação de combustíveis"
C.19.22-5/02,Subclasse,"Rerrefino de óleos lubrificantes"
C.19.22-5/99,Subclasse,"Fabricação de outros produtos derivados do petróleo, exceto produtos do refino"
C.19.3,Grupo,"Fabricação de biocombustíveis"
C.19.31-4,Classe,"Fabricação de álcool"
C.19.31-4/00,Subclasse,"Fabricação de álcool"
C.19.32-2,Classe,"Fabricação de biocombustíveis, exceto álcool"
C.19.32-2/00,Subclasse,"Fabricação de biocombustíveis, exceto álcool"
C.20,Divisão,"Fabricação de Produtos Químicos"
C.20.1,Grupo,"Fabricação de produtos químicos inorgânicos"
C.20.11-8,Classe,"Fabricação de cloro e álcalis"
C.20.11-8/00,Subclasse,"Fabricação de cloro e álcalis"
C.20.12-6,Classe,"Fabricação de intermediários para fertilizantes"
C.20.12-6/00,Subclasse,"Fabricação de intermediários para fertilizantes"
C.20.13-4,Classe,"Fabricação de adubos e fertilizantes"
C.20.13-4/00,Subclasse,"Fabricação de adubos e fertilizantes"
C.20.14-2,Classe,"Fabricação de gases industriais"
C.20.14-2/00,Subclasse,"Fabricação de gases industriais"
C.20.19-3,Classe,"Fabricação de produtos químicos inorgânicos não especificados anteriormente"
C.20.19-3/01,Subclasse,"Elaboração de combustíveis nucleares"
C.20.19-3/99,Subclasse,"Fabricação de outros produtos químicos inorgânicos não especificados anteriormente"
C.20.2,Grupo,"Fabricação de produtos químicos orgânicos"
C.20.21-5,Classe,"Fabricação de produtos petroquímicos básicos"
C.20.21-5/00,Subclasse,"Fabricação de produtos petroquímicos básicos"
C.20.22-3,Classe,"Fabricação de intermediários para plastificantes, resinas e fibras"
C.20.22-3/00,Subclasse,"Fabricação de intermediários para plastificantes, resinas e fibras"
C.20.29-1,Classe,"Fabricação de produtos químicos orgânicos não especificados anteriormente"
C.20.29-1/00,Subclasse,"Fabricação de produtos químicos orgânicos não especificados anteriormente"
C.20.3,Grupo,"Fabricação de resinas e elastômeros"
C.20.31-2,Classe,"Fabricação de resinas termoplásticas"
C.20.31-2/00,Subclasse,"Fabricação de resinas termoplásticas"
C.20.32-1,Classe,"Fabricação de resinas termofixas"
C.20.32-1/00,Subclasse,"Fabricação de resinas termofixas"
C.20.33-9,Classe,"Fabricação de elastômeros"
C.20.33-9/00,Subclasse,"Fabricação de elastômeros"
C.20.4,Grupo,"Fabricação de fibras artificiais e sintéticas"
C.20.40-1,Classe,"Fabricação de fibras artificiais e sintéticas"
C.20.40-1/00,Subclasse,"Fabricação de fibras artificiais e sintéticas"
C.20.5,Grupo,"Fabricação de defensivos agrícolas e desinfestantes domissanitários"
C.20.51-7,Classe,"Fabricação de defensivos agrícolas"
C.20.51-7/00,Subclasse,"Fabricação de defensivos agrícolas"
C.20.52-5,Classe,"Fabricação de desinfestantes domissanitários"
C.20.52-5/00,Subclasse,"Fabricação de desinfestantes domissanitários"
C.20.6,Grupo,"Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal"
C.20.61-4,Classe,"Fabricação de sabões e detergentes sintéticos"
C.20.61-4/00,Subclasse,"Fabricação de sabões e detergentes sintéticos"
C.20.62-2,Classe,"Fabricação de produtos de limpeza e polimento"
C.20.62-2/00,Subclasse,"Fabricação de produtos de limpeza e polimento"
C.20.63-1,Classe,"Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal"
C.20.63-1/00,Subclasse,"Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal"
C.20.7,Grupo,"Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins"
C.20.71-1,Classe,"Fabricação de tintas, vernizes, esmaltes e lacas"
C.20.71-1/00,Subclasse,"Fabricação de tintas, vernizes, esmaltes e lacas"
C.20.72-0,Classe,"Fabricação de tintas de impressão"
C.20.72-0/00,Subclasse,"Fabricação de tintas de impressão"
C.20.73-8,Classe,"Fabricação de impermeabilizantes, solventes e produtos afins"
C.20.73-8/00,Subclasse,"Fabricação de impermeabilizantes, solventes e produtos afins"
C.20.9,Grupo,"Fabricação de produtos e preparados químicos diversos"
C.20.91-6,Classe,"Fabricação de adesivos e selantes"
C.20.91-6/00,Subclasse,"Fabricação de adesivos e selantes"
C.20.92-4,Classe,"Fabricação de explosivos"
C.20.92-4/01,Subclasse,"Fabricação de pólvoras, explosivos e detonantes"
C.20.92-4/02,Subclasse,"Fabricação de artigos pirotécnicos"
C.20.92-4/03,Subclasse,"Fabricação de fósforos de segurança"
C.20.93-2,Classe,"Fabricação de aditivos de uso industrial"
C.20.93-2/00,Subclasse,"Fabricação de aditivos de uso industrial"
C.20.94-1,Classe,"Fabricação de catalisadores"
C.20.94-1/00,Subclasse,"Fabricação de catalisadores"
C.20.99-1,Classe,"Fabricação de produtos químicos não especificados anteriormente"
C.20.99-1/01,Subclasse,"Fabricação de chapas, filmes, papéis e outros materiais e produtos químicos para fotografia"
C.20.99-1/99,Subclasse,"Fabricação de outros produtos químicos não especificados anteriormente"
C.21,Divisão,"Fabricação de Produtos Farmoquímicos e Farmacêuticos"
C.21.1,Grupo,"Fabricação de produtos farmoquímicos"
C.21.10-6,Classe,"Fabricação de produtos farmoquímicos"
C.21.10-6/00,Subclasse,"Fabricação de produtos farmoquímicos"
C.21.2,Grupo,"Fabricação de produtos farmacêuticos"
C.21.21-1,Classe,"Fabricação de medicamentos para uso humano"
C.21.21-1/01,Subclasse,"Fabricação de medicamentos alopáticos para uso humano"
C.21.21-1/02,Subclasse,"Fabricação de medicamentos homeopáticos para uso humano"
C.21.21-1/03,Subclasse,"Fabricação de medicamentos fitoterápicos para uso humano"
C.21.22-0,Classe,"Fabricação de medicamentos para uso veterinário"
C.21.22-0/00,Subclasse,"Fabricação de medicamentos para uso veterinário"
C.21.23-8,Classe,"Fabricação de preparações farmacêuticas"
C.21.23-8/00,Subclasse,"Fabricação de preparações farmacêuticas"
C.22,Divisão,"Fabricação de Produtos de Borracha e de Material Plástico"
C.22.1,Grupo,"Fabricação de produtos de borracha"
C.22.11-1,Classe,"Fabricação de pneumáticos e de câmaras-de-ar"
C.22.11-1/00,Subclasse,"Fabricação de pneumáticos e de câmaras-de-ar"
C.22.12-9,Classe,"Reforma de pneumáticos usados"
C.22.12-9/00,Subclasse,"Reforma de pneumáticos usados"
C.22.19-6,Classe,"Fabricação de artefatos de borracha não especificados anteriormente"
C.22.19-6/00,Subclasse,"Fabricação de artefatos de borracha não especificados anteriormente"
C.22.2,Grupo,"Fabricação de produtos de material plástico"
C.22.21-8,Classe,"Fabricação de laminados planos e tubulares de material plástico"
C.22.21-8/00,Subclasse,"Fabricação de laminados planos e tubulares de material plástico"
C.22.22-6,Classe,"Fabricação de embalagens de material plástico"
C.22.22-6/00,Subclasse,"Fabricação de embalagens de material plástico"
C.22.23-4,Classe,"Fabricação de tubos e acessórios de material plástico para uso na construção"
C.22.23-4/00,Subclasse,"Fabricação de tubos e acessórios de material plástico para uso na construção"
C.22.29-3,Classe,"Fabricação de artefatos de material plástico não especificados anteriormente"
C.22.29-3/01,Subclasse,"Fabricação de artefatos de material plástico para uso pessoal e doméstico"
C.22.29-3/02,Subclasse,"Fabricação de artefatos de material plástico para usos industriais"
C.22.29-3/03,Subclasse,"Fabricação de artefatos de material plástico para uso na construção, exceto tubos e acessórios"
C.22.29-3/99,Subclasse,"Fabricação de artefatos de material plástico para outros usos não especificados anteriormente"
C.23,Divisão,"Fabricação de Produtos de Minerais Não-Metálicos"
C.23.1,Grupo,"Fabricação de vidro e de produtos do vidro"
C.23.11-7,Classe,"Fabricação de vidro plano e de segurança"
C.23.11-7/00,Subclasse,"Fabricação de vidro plano e de segurança"
C.23.12-5,Classe,"Fabricação de embalagens de vidro"
C.23.12-5/00,Subclasse,"Fabricação de embalagens de vidro"
C.23.19-2,Classe,"Fabricação de artigos de vidro"
C.23.19-2/00,Subclasse,"Fabricação de artigos de vidro"
C.23.2,Grupo,"Fabricação de cimento"
C.23.20-6,Classe,"Fabricação de cimento"
C.23.20-6/00,Subclasse,"Fabricação de cimento"
C.23.3,Grupo,"Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes"
C.23.30-3,Classe,"Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes"
C.23.30-3/01,Subclasse,"Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda"
C.23.30-3/02,Subclasse,"Fabricação de artefatos de cimento para uso na construção"
C.23.30-3/03,Subclasse,"Fabricação de artefatos de fibrocimento para uso na construção"
C.23.30-3/04,Subclasse,"Fabricação de casas pré-moldadas de concreto"
C.23.30-3/05,Subclasse,"Preparação de massa de concreto e argamassa para construção"
C.23.30-3/99,Subclasse,"Fabricação de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes"
C.23.4,Grupo,"Fabricação de produtos cerâmicos"
C.23.41-9,Classe,"Fabricação de produtos cerâmicos refratários"
C.23.41-9/00,Subclasse,"Fabricação de produtos cerâmicos refratários"
